"accession","gene.name"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LDLR_MOUSE","Ldlr"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG1_MOUSE","Lgals1"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG3_MOUSE","Lgals3"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEG9_MOUSE","Lgals9"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LEMD2_MOUSE","Lemd2"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LETM1_MOUSE","Letm1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LFG3_MOUSE","Tmbim1"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LG3BP_MOUSE","Lgals3bp"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGMN_MOUSE","Lgmn"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LGUL_MOUSE","Glo1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMA1_MOUSE","Lima1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS1_MOUSE","Lims1"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIMS2_MOUSE","Lims2"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN7C_MOUSE","Lin7c"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIN9_MOUSE","Lin9"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIPB1_MOUSE","Ppfibp1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LIS1_MOUSE","Pafah1b1"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LKHA4_MOUSE","Lta4h"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMA2L_MOUSE","Lman2l"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN1_MOUSE","Lman1"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMAN2_MOUSE","Lman2"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD1_MOUSE","Lmbrd1"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMBD2_MOUSE","Lmbrd2"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNA_MOUSE","Lmna"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB1_MOUSE","Lmnb1"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMNB2_MOUSE","Lmnb2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD2_MOUSE","Lmod2"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LMOD3_MOUSE","Lmod3"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LONM_MOUSE","Lonp1"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LOX5_MOUSE","Alox5"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPP_MOUSE","Lpp"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LPPRC_MOUSE","Lrpprc"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRBA_MOUSE","Lrba"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC20_MOUSE","Lrrc20"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC47_MOUSE","Lrrc47"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC57_MOUSE","Lrrc57"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC58_MOUSE","Lrrc58"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRC59_MOUSE","Lrrc59"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP1_MOUSE","Lrp1"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP10_MOUSE","Lrp10"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRP1B_MOUSE","Lrp1b"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LRRF1_MOUSE","Lrrfip1"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LS14A_MOUSE","Lsm14a"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM12_MOUSE","Lsm12"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM2_MOUSE","Lsm2"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM3_MOUSE","Lsm3"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM4_MOUSE","Lsm4"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM6_MOUSE","Lsm6"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM7_MOUSE","Lsm7"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSM8_MOUSE","Lsm8"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LSS_MOUSE","Lss"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LST8_MOUSE","Mlst8"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTMD1_MOUSE","Letmd1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR1_MOUSE","Lamtor1"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR2_MOUSE","Lamtor2"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR3_MOUSE","Lamtor3"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LTOR5_MOUSE","Lamtor5"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LXN_MOUSE","Lxn"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LY6E_MOUSE","Ly6e"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYAG_MOUSE","Gaa"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA1_MOUSE","Lypla1"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYPA2_MOUSE","Lypla2"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRIC_MOUSE","Mtdh"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LYRM4_MOUSE","Lyrm4"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZIC_MOUSE","Lzic"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"LZTL1_MOUSE","Lztfl1"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M2OM_MOUSE","Slc25a11"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M3K20_MOUSE","Map3k20"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"M4K5_MOUSE","Map4k5"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2A1_MOUSE","Man2a1"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2B2_MOUSE","Man2b2"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA2C1_MOUSE","Man2c1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MA7D1_MOUSE","Map7d1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MAAI_MOUSE","Gstz1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACD1_MOUSE","Macrod1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MACF1_MOUSE","Macf1"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAEA_MOUSE","Maea"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAGT1_MOUSE","Magt1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAIP1_MOUSE","Maip1"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
"MAN1_MOUSE","Lemd3"
